# JMH 1.5.2 (released 215 days ago, please consider updating!)
# VM invoker: /home/my/dev/java/jdk1.8.0_31/jre/bin/java
# VM options: -javaagent:/usr/share/java/jayatanaag.jar
# Warmup: 1000 iterations, single-shot each
# Measurement: 1000 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: fr.soat.LambdaVsAnonymousClassBenchmark.anonymous_class
# Parameters: (nbPersons = 100)

# Warmup Iteration 389: 0,052 ms/op
# Warmup Iteration 390: 0,048 ms/op
# Warmup Iteration 391: 0,049 ms/op
# Warmup Iteration 392: 0,045 ms/op
# Warmup Iteration 393: 0,040 ms/op
# Warmup Iteration 394: 0,039 ms/op
# Warmup Iteration 395: 0,038 ms/op
# Warmup Iteration 396: 0,039 ms/op
# Warmup Iteration 397: 0,039 ms/op
# Warmup Iteration 398: 0,040 ms/op
# Warmup Iteration 399: 0,074 ms/op
# Warmup Iteration 400: 0,089 ms/op
# Warmup Iteration 401: 0,094 ms/op
# Warmup Iteration 402: 0,045 ms/op
# Warmup Iteration 403: 0,049 ms/op
# Warmup Iteration 404: 0,048 ms/op
# Warmup Iteration 405: 0,045 ms/op
# Warmup Iteration 406: 0,049 ms/op
# Warmup Iteration 407: 0,046 ms/op
# Warmup Iteration 408: 0,046 ms/op
# Warmup Iteration 409: 0,043 ms/op
# Warmup Iteration 410: 0,040 ms/op
# Warmup Iteration 411: 0,043 ms/op
# Warmup Iteration 412: 0,190 ms/op
# Warmup Iteration 413: 0,121 ms/op
# Warmup Iteration 414: 0,114 ms/op
# Warmup Iteration 415: 0,070 ms/op
# Warmup Iteration 416: 0,047 ms/op
# Warmup Iteration 417: 0,047 ms/op
# Warmup Iteration 418: 0,043 ms/op
# Warmup Iteration 419: 0,048 ms/op
# Warmup Iteration 420: 0,040 ms/op
# Warmup Iteration 421: 0,037 ms/op
# Warmup Iteration 422: 0,039 ms/op
# Warmup Iteration 423: 0,040 ms/op
# Warmup Iteration 424: 0,039 ms/op
# Warmup Iteration 425: 0,046 ms/op
# Warmup Iteration 426: 0,041 ms/op
# Warmup Iteration 427: 0,039 ms/op
# Warmup Iteration 428: 0,040 ms/op
# Warmup Iteration 429: 0,040 ms/op
# Warmup Iteration 430: 0,039 ms/op
# Warmup Iteration 431: 0,040 ms/op
# Warmup Iteration 432: 0,040 ms/op
# Warmup Iteration 433: 0,039 ms/op
# Warmup Iteration 434: 0,044 ms/op
# Warmup Iteration 435: 0,037 ms/op
# Warmup Iteration 436: 0,039 ms/op
# Warmup Iteration 437: 0,038 ms/op
# Warmup Iteration 438: 0,039 ms/op
# Warmup Iteration 439: 0,047 ms/op
# Warmup Iteration 440: 0,042 ms/op
# Warmup Iteration 441: 0,034 ms/op
# Warmup Iteration 442: 0,035 ms/op
# Warmup Iteration 443: 0,035 ms/op
# Warmup Iteration 444: 0,037 ms/op
# Warmup Iteration 445: 0,037 ms/op
# Warmup Iteration 446: 0,037 ms/op
# Warmup Iteration 447: 0,036 ms/op
# Warmup Iteration 448: 0,040 ms/op
# Warmup Iteration 449: 0,042 ms/op
# Warmup Iteration 450: 0,065 ms/op
# Warmup Iteration 451: 0,046 ms/op
# Warmup Iteration 452: 0,039 ms/op
# Warmup Iteration 453: 0,040 ms/op
# Warmup Iteration 454: 0,038 ms/op
# Warmup Iteration 455: 0,037 ms/op
# Warmup Iteration 456: 0,045 ms/op
# Warmup Iteration 457: 0,036 ms/op
# Warmup Iteration 458: 0,036 ms/op
# Warmup Iteration 459: 0,033 ms/op
# Warmup Iteration 460: 0,034 ms/op
# Warmup Iteration 461: 0,068 ms/op
# Warmup Iteration 462: 0,152 ms/op
# Warmup Iteration 463: 0,130 ms/op
# Warmup Iteration 464: 0,253 ms/op
# Warmup Iteration 465: 0,050 ms/op
# Warmup Iteration 466: 0,046 ms/op
# Warmup Iteration 467: 0,042 ms/op
# Warmup Iteration 468: 0,039 ms/op
# Warmup Iteration 469: 0,039 ms/op
# Warmup Iteration 470: 0,039 ms/op
# Warmup Iteration 471: 0,038 ms/op
# Warmup Iteration 472: 0,039 ms/op
# Warmup Iteration 473: 0,036 ms/op
# Warmup Iteration 474: 0,038 ms/op
# Warmup Iteration 475: 0,040 ms/op
# Warmup Iteration 476: 0,038 ms/op
# Warmup Iteration 477: 0,040 ms/op
# Warmup Iteration 478: 0,041 ms/op
# Warmup Iteration 479: 0,037 ms/op
# Warmup Iteration 480: 0,038 ms/op
# Warmup Iteration 481: 0,038 ms/op
# Warmup Iteration 482: 0,038 ms/op
# Warmup Iteration 483: 0,037 ms/op
# Warmup Iteration 484: 0,038 ms/op
# Warmup Iteration 485: 0,038 ms/op
# Warmup Iteration 486: 0,037 ms/op
# Warmup Iteration 487: 0,050 ms/op
# Warmup Iteration 488: 0,038 ms/op
# Warmup Iteration 489: 0,036 ms/op
# Warmup Iteration 490: 0,038 ms/op
# Warmup Iteration 491: 0,040 ms/op
# Warmup Iteration 492: 0,041 ms/op
# Warmup Iteration 493: 0,039 ms/op
# Warmup Iteration 494: 0,036 ms/op
# Warmup Iteration 495: 0,037 ms/op
# Warmup Iteration 496: 0,037 ms/op
# Warmup Iteration 497: 0,036 ms/op
# Warmup Iteration 498: 0,136 ms/op
# Warmup Iteration 499: 0,040 ms/op
# Warmup Iteration 500: 0,063 ms/op
# Warmup Iteration 501: 0,048 ms/op
# Warmup Iteration 502: 0,042 ms/op
# Warmup Iteration 503: 0,039 ms/op
# Warmup Iteration 504: 0,038 ms/op
# Warmup Iteration 505: 0,038 ms/op
# Warmup Iteration 506: 0,038 ms/op
# Warmup Iteration 507: 0,040 ms/op
# Warmup Iteration 508: 0,038 ms/op
# Warmup Iteration 509: 0,075 ms/op
# Warmup Iteration 510: 0,083 ms/op
# Warmup Iteration 511: 0,092 ms/op
# Warmup Iteration 512: 0,045 ms/op
# Warmup Iteration 513: 0,043 ms/op
# Warmup Iteration 514: 0,046 ms/op
# Warmup Iteration 515: 0,043 ms/op
