# JMH 1.5.2 (released 215 days ago, please consider updating!)
# VM invoker: /home/my/dev/java/jdk1.8.0_31/jre/bin/java
# VM options: -javaagent:/usr/share/java/jayatanaag.jar
# Warmup: 5000 iterations, single-shot each
# Measurement: 5000 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: fr.soat.LambdaVsAnonymousClassBenchmark.anonymous_class
# Parameters: (nbPersons = 6400)

# Run progress: 0,00% complete, ETA 00:01:40
# Fork: 1 of 1
Picked up JAVA_TOOL_OPTIONS: -javaagent:/usr/share/java/jayatanaag.jar 
# Warmup Iteration 359: 2,785 ms/op
# Warmup Iteration 360: 2,774 ms/op
# Warmup Iteration 361: 2,805 ms/op
# Warmup Iteration 362: 4,202 ms/op
# Warmup Iteration 363: 2,981 ms/op
# Warmup Iteration 364: 2,827 ms/op
# Warmup Iteration 365: 2,793 ms/op
# Warmup Iteration 366: 2,765 ms/op
# Warmup Iteration 367: 2,743 ms/op
# Warmup Iteration 368: 2,740 ms/op
# Warmup Iteration 369: 2,822 ms/op
# Warmup Iteration 370: 2,763 ms/op
# Warmup Iteration 371: 3,730 ms/op
# Warmup Iteration 372: 4,066 ms/op
# Warmup Iteration 373: 2,775 ms/op
# Warmup Iteration 374: 2,848 ms/op
# Warmup Iteration 375: 2,736 ms/op
# Warmup Iteration 376: 2,788 ms/op
# Warmup Iteration 377: 2,752 ms/op
# Warmup Iteration 378: 2,752 ms/op
# Warmup Iteration 379: 2,757 ms/op
# Warmup Iteration 380: 3,046 ms/op
# Warmup Iteration 381: 4,466 ms/op
# Warmup Iteration 382: 3,165 ms/op
# Warmup Iteration 383: 3,236 ms/op
# Warmup Iteration 384: 3,716 ms/op
# Warmup Iteration 385: 4,067 ms/op
# Warmup Iteration 386: 3,635 ms/op
# Warmup Iteration 387: 3,984 ms/op
# Warmup Iteration 388: 4,832 ms/op
# Warmup Iteration 389: 2,846 ms/op
# Warmup Iteration 390: 2,861 ms/op
# Warmup Iteration 391: 2,774 ms/op
# Warmup Iteration 392: 3,146 ms/op
# Warmup Iteration 393: 3,104 ms/op
# Warmup Iteration 394: 3,015 ms/op
# Warmup Iteration 395: 2,842 ms/op
# Warmup Iteration 396: 3,937 ms/op
# Warmup Iteration 397: 3,482 ms/op
# Warmup Iteration 398: 2,762 ms/op
# Warmup Iteration 399: 3,135 ms/op
# Warmup Iteration 400: 2,746 ms/op
# Warmup Iteration 401: 2,644 ms/op
# Warmup Iteration 402: 2,529 ms/op
# Warmup Iteration 403: 2,590 ms/op
# Warmup Iteration 404: 2,612 ms/op
# Warmup Iteration 405: 2,933 ms/op
# Warmup Iteration 406: 4,461 ms/op
# Warmup Iteration 407: 2,726 ms/op
# Warmup Iteration 408: 2,640 ms/op
# Warmup Iteration 409: 2,763 ms/op
# Warmup Iteration 410: 2,698 ms/op
# Warmup Iteration 411: 2,613 ms/op
# Warmup Iteration 412: 2,517 ms/op
# Warmup Iteration 413: 2,524 ms/op
# Warmup Iteration 414: 2,627 ms/op
# Warmup Iteration 415: 2,943 ms/op
# Warmup Iteration 416: 5,122 ms/op
# Warmup Iteration 417: 2,631 ms/op
# Warmup Iteration 418: 2,566 ms/op
# Warmup Iteration 419: 2,541 ms/op
# Warmup Iteration 420: 2,696 ms/op
# Warmup Iteration 421: 2,620 ms/op
# Warmup Iteration 422: 2,544 ms/op
# Warmup Iteration 423: 2,534 ms/op
# Warmup Iteration 424: 2,701 ms/op
# Warmup Iteration 425: 3,562 ms/op
# Warmup Iteration 426: 3,783 ms/op
# Warmup Iteration 427: 2,811 ms/op
# Warmup Iteration 428: 2,818 ms/op
# Warmup Iteration 429: 2,765 ms/op
# Warmup Iteration 430: 2,868 ms/op
# Warmup Iteration 431: 2,768 ms/op
# Warmup Iteration 432: 2,760 ms/op
# Warmup Iteration 433: 2,886 ms/op
# Warmup Iteration 434: 3,100 ms/op
# Warmup Iteration 435: 4,818 ms/op
# Warmup Iteration 436: 2,913 ms/op
# Warmup Iteration 437: 2,813 ms/op
# Warmup Iteration 438: 2,783 ms/op
# Warmup Iteration 439: 2,752 ms/op
# Warmup Iteration 440: 2,877 ms/op
# Warmup Iteration 441: 2,744 ms/op
# Warmup Iteration 442: 2,754 ms/op
# Warmup Iteration 443: 2,748 ms/op
# Warmup Iteration 444: 3,604 ms/op
# Warmup Iteration 445: 3,946 ms/op
