# JMH 1.5.2 (released 231 days ago, please consider updating!)
# VM invoker: /home/my/dev/java/jdk1.8.0_31/jre/bin/java
# VM options: -javaagent:/usr/share/java/jayatanaag.jar
# Warmup: 1000 iterations, single-shot each
# Measurement: 1000 iterations, single-shot each
# Timeout: 10 min per iteration
# Threads: 1 thread
# Benchmark mode: Single shot invocation time
# Benchmark: fr.soat.LambdaVsAnonymousClassBenchmark.parallel_anonymous_class
# Parameters: (nbPersons = 10)

# Warmup Iteration 445: 0,005 ms/op
# Warmup Iteration 446: 0,006 ms/op
# Warmup Iteration 447: 0,007 ms/op
# Warmup Iteration 448: 0,005 ms/op
# Warmup Iteration 449: 0,005 ms/op
# Warmup Iteration 450: 0,005 ms/op
# Warmup Iteration 451: 0,005 ms/op
# Warmup Iteration 452: 0,005 ms/op
# Warmup Iteration 453: 0,005 ms/op
# Warmup Iteration 454: 0,009 ms/op
# Warmup Iteration 455: 0,007 ms/op
# Warmup Iteration 456: 0,005 ms/op
# Warmup Iteration 457: 0,011 ms/op
# Warmup Iteration 458: 0,006 ms/op
# Warmup Iteration 459: 0,007 ms/op
# Warmup Iteration 460: 0,007 ms/op
# Warmup Iteration 461: 0,006 ms/op
# Warmup Iteration 462: 0,011 ms/op
# Warmup Iteration 463: 0,006 ms/op
# Warmup Iteration 464: 0,005 ms/op
# Warmup Iteration 465: 0,008 ms/op
# Warmup Iteration 466: 0,006 ms/op
# Warmup Iteration 467: 0,006 ms/op
# Warmup Iteration 468: 0,005 ms/op
# Warmup Iteration 469: 0,005 ms/op
# Warmup Iteration 470: 0,006 ms/op
# Warmup Iteration 471: 0,005 ms/op
# Warmup Iteration 472: 0,007 ms/op
# Warmup Iteration 473: 0,005 ms/op
# Warmup Iteration 474: 0,005 ms/op
# Warmup Iteration 475: 0,015 ms/op
# Warmup Iteration 476: 0,012 ms/op
# Warmup Iteration 477: 0,014 ms/op
# Warmup Iteration 478: 0,009 ms/op
# Warmup Iteration 479: 0,014 ms/op
# Warmup Iteration 480: 0,006 ms/op
# Warmup Iteration 481: 0,006 ms/op
# Warmup Iteration 482: 0,006 ms/op
# Warmup Iteration 483: 0,006 ms/op
# Warmup Iteration 484: 0,006 ms/op
# Warmup Iteration 485: 0,005 ms/op
# Warmup Iteration 486: 0,005 ms/op
# Warmup Iteration 487: 0,005 ms/op
# Warmup Iteration 488: 0,010 ms/op
# Warmup Iteration 489: 0,012 ms/op
# Warmup Iteration 490: 0,006 ms/op
# Warmup Iteration 491: 0,005 ms/op
# Warmup Iteration 492: 0,005 ms/op
# Warmup Iteration 493: 0,006 ms/op
# Warmup Iteration 494: 0,006 ms/op
# Warmup Iteration 495: 0,006 ms/op
# Warmup Iteration 496: 0,026 ms/op
# Warmup Iteration 497: 0,020 ms/op
# Warmup Iteration 498: 0,006 ms/op
# Warmup Iteration 499: 0,005 ms/op
# Warmup Iteration 500: 0,005 ms/op
# Warmup Iteration 501: 0,005 ms/op
# Warmup Iteration 502: 0,005 ms/op
# Warmup Iteration 503: 0,005 ms/op
# Warmup Iteration 504: 0,005 ms/op
# Warmup Iteration 505: 0,006 ms/op
# Warmup Iteration 506: 0,005 ms/op
# Warmup Iteration 507: 0,005 ms/op
# Warmup Iteration 508: 0,005 ms/op
# Warmup Iteration 509: 0,006 ms/op
# Warmup Iteration 510: 0,022 ms/op
# Warmup Iteration 511: 0,011 ms/op
# Warmup Iteration 512: 0,022 ms/op
# Warmup Iteration 513: 0,016 ms/op
# Warmup Iteration 514: 0,006 ms/op
# Warmup Iteration 515: 0,007 ms/op
# Warmup Iteration 516: 0,006 ms/op
# Warmup Iteration 517: 0,006 ms/op
# Warmup Iteration 518: 0,006 ms/op
# Warmup Iteration 519: 0,005 ms/op
# Warmup Iteration 520: 0,006 ms/op
# Warmup Iteration 521: 0,006 ms/op
# Warmup Iteration 522: 0,006 ms/op
# Warmup Iteration 523: 0,005 ms/op
# Warmup Iteration 524: 0,006 ms/op
# Warmup Iteration 525: 0,006 ms/op
# Warmup Iteration 526: 0,006 ms/op
# Warmup Iteration 527: 0,007 ms/op
# Warmup Iteration 528: 0,007 ms/op
